Nitrogen,Potassium,Phosphorous,Fertilizer Name
7.275557140257772,17.35796615484957,17.462508674589177,Ten-Twenty Six-Twenty Six
8.32602026993744,17.77665299243958,17.95962039591232,Ten-Twenty Six-Twenty Six
7.568380738724412,17.518806946573083,18.185745647805785,Ten-Twenty Six-Twenty Six
6.521939518414833,17.941373197172204,17.347260471517075,Ten-Twenty Six-Twenty Six
7.6361723923045455,17.343640315768234,16.546947844855353,Ten-Twenty Six-Twenty Six
8.189732439473827,18.33547049388245,19.14781936654977,Ten-Twenty Six-Twenty Six
10.046417797411083,17.857101852177397,18.031955763496487,Ten-Twenty Six-Twenty Six
6.452199461672148,17.85957250786074,17.967185254182446,Ten-Twenty Six-Twenty Six
6.825603038381585,18.3100840784397,17.929298639422104,Ten-Twenty Six-Twenty Six
7.113648082079559,17.156287755098955,19.439837763504876,Ten-Twenty Six-Twenty Six
8.211978225215278,17.86084108636323,17.273172333201476,Ten-Twenty Six-Twenty Six
7.862287413249273,17.762297777276007,17.81871817316816,Ten-Twenty Six-Twenty Six
6.091933319252282,17.623770073204103,17.850593459699358,Ten-Twenty Six-Twenty Six
7.483027813615243,17.424282270562728,16.64378167256355,Ten-Twenty Six-Twenty Six
8.785545837302147,18.154933323105276,18.054870608798876,Ten-Twenty Six-Twenty Six
7.494884999362204,17.55566547146202,16.952759492698604,Ten-Twenty Six-Twenty Six
6.703092162866983,17.78820845071033,17.778164545971343,Ten-Twenty Six-Twenty Six
7.292708364493367,17.45276254370601,16.960581421750064,Ten-Twenty Six-Twenty Six
7.692017390804766,17.3415831469148,18.517508903384464,Ten-Twenty Six-Twenty Six
8.145320097396176,18.400242279967532,18.011480284752935,Ten-Twenty Six-Twenty Six
8.250381800416047,17.803152613766073,17.8754294342574,Ten-Twenty Six-Twenty Six
8.281487298452952,17.667812404188957,19.012905042945533,Ten-Twenty Six-Twenty Six
8.143245761882818,17.806743171477976,16.158460714033183,Ten-Twenty Six-Twenty Six
6.085291782057838,17.69029368641966,17.754479067399622,Ten-Twenty Six-Twenty Six
7.045820300780111,18.00819961328108,17.512291843883183,Ten-Twenty Six-Twenty Six
7.542854947299265,17.326747345290666,17.04536767943999,Ten-Twenty Six-Twenty Six
7.232186257448361,17.33020174261597,18.768583558124693,Ten-Twenty Six-Twenty Six
6.480037560049964,17.56753961274677,18.030253712241375,Ten-Twenty Six-Twenty Six
7.427047041316443,17.89184097085418,17.59546907705534,Ten-Twenty Six-Twenty Six
7.42411308857094,17.332734471004017,18.317176592525257,Ten-Twenty Six-Twenty Six
8.645284847300466,17.662683251545626,18.586153454683735,Ten-Twenty Six-Twenty Six
7.865284232236635,17.899156244170275,17.03618375673116,Ten-Twenty Six-Twenty Six
5.307597557709085,17.969466471073513,19.506046733833717,Ten-Twenty Six-Twenty Six
6.949157658829586,17.737535951934788,18.178744975821697,Ten-Twenty Six-Twenty Six
8.916693424941384,17.750463367751234,18.20372791103675,Ten-Twenty Six-Twenty Six
6.906885607637532,17.61316205215344,18.442857546310176,Ten-Twenty Six-Twenty Six
7.846334066914618,16.983414638054207,17.71250215577618,Ten-Twenty Six-Twenty Six
9.521244572999192,17.68790750368483,17.984879596268453,Ten-Twenty Six-Twenty Six
5.3301208420648365,17.59597644666662,17.792227183864934,Ten-Twenty Six-Twenty Six
7.7116665073812145,17.556569582783997,17.48108110756963,Ten-Twenty Six-Twenty Six
5.967914060638343,17.374019292352575,17.44398517591528,Ten-Twenty Six-Twenty Six
8.098344760155282,17.707325256733697,18.19496876252492,Ten-Twenty Six-Twenty Six
8.772846047813355,17.546682251796042,17.362121120769586,Ten-Twenty Six-Twenty Six
9.146468579021679,17.384181737218356,16.825282984749226,Ten-Twenty Six-Twenty Six
6.782009188317658,17.2136809893103,16.778513579772554,Ten-Twenty Six-Twenty Six
6.3531003475309795,17.5647048336263,18.098469250535324,Ten-Twenty Six-Twenty Six
7.404333989546014,17.4461023586954,19.021219226470844,Ten-Twenty Six-Twenty Six
7.181209350071361,17.865102529616266,18.03945328596586,Ten-Twenty Six-Twenty Six
7.246333224666309,17.86716735575481,17.863540116162483,Ten-Twenty Six-Twenty Six
7.088693520141459,17.51905664391791,17.69193614608403,Ten-Twenty Six-Twenty Six
5.660397852541294,17.72997600404036,17.81905118713661,Ten-Twenty Six-Twenty Six
7.943734726028849,17.818766177335753,17.467448520636466,Ten-Twenty Six-Twenty Six
9.064883560243963,17.381187412904293,17.142128147657566,Ten-Twenty Six-Twenty Six
7.521109156869185,18.261349592580945,18.458588506316577,Ten-Twenty Six-Twenty Six
8.831118260623807,18.271520057481517,17.135302458979467,Ten-Twenty Six-Twenty Six
4.653836680262945,17.91439601893238,16.997062847383287,Ten-Twenty Six-Twenty Six
7.283864451902241,17.95931504446288,16.960630306218558,Ten-Twenty Six-Twenty Six
7.21459730186648,18.055944805954653,18.516802772958915,Ten-Twenty Six-Twenty Six
8.461548979076035,18.17414311318233,17.366861870703005,Ten-Twenty Six-Twenty Six
7.36521454230373,18.038237720851793,18.364216879536578,Ten-Twenty Six-Twenty Six
8.650662162103234,18.074245494452992,19.17547222342894,Ten-Twenty Six-Twenty Six
8.27668644826511,17.36146111890858,17.98168093611895,Ten-Twenty Six-Twenty Six
7.053063253501363,17.453726713671678,18.54562446454373,Ten-Twenty Six-Twenty Six
9.470474715188113,17.877361510606953,18.02298884011075,Ten-Twenty Six-Twenty Six
7.160915171431936,17.573968508129095,16.55344302734454,Ten-Twenty Six-Twenty Six
8.405874186237389,17.570488644953013,18.138418753593495,Ten-Twenty Six-Twenty Six
8.07127755034572,17.054298935825965,18.57390743857326,Ten-Twenty Six-Twenty Six
7.9207601780715855,17.859708946735665,16.762553678174623,Ten-Twenty Six-Twenty Six
7.732774517062018,17.466113137216947,17.74582086676881,Ten-Twenty Six-Twenty Six
9.69387711443595,17.36429411580298,16.592346378032925,Ten-Twenty Six-Twenty Six
7.5016799923004776,17.707908820418606,17.951744347907105,Ten-Twenty Six-Twenty Six
9.141962623699841,17.476700354896707,18.025415260408675,Ten-Twenty Six-Twenty Six
6.325494083400983,17.288171868041513,17.945483902880525,Ten-Twenty Six-Twenty Six
8.420436154135952,17.57655200784588,16.94804609332817,Ten-Twenty Six-Twenty Six
6.194493953825877,17.562314220063904,17.599955922239815,Ten-Twenty Six-Twenty Six
8.224371110443526,17.46821327997801,16.77150434693028,Ten-Twenty Six-Twenty Six
6.31353634604514,17.14803198348676,17.26976196615326,Ten-Twenty Six-Twenty Six
7.466275935426516,18.103673191594968,18.664595681557476,Ten-Twenty Six-Twenty Six
8.64597757962546,17.51705356435267,17.543551990355155,Ten-Twenty Six-Twenty Six
8.258394151624648,17.818446453462986,18.514853355309892,Ten-Twenty Six-Twenty Six
6.574340750737678,17.904423660089428,17.915271494680667,Ten-Twenty Six-Twenty Six
7.6275856048117285,17.81271304247081,16.862008316639866,Ten-Twenty Six-Twenty Six
7.997575618874834,17.59569220093379,17.52733630084365,Ten-Twenty Six-Twenty Six
7.294262459626772,18.38287627106968,18.055655633557414,Ten-Twenty Six-Twenty Six
8.080878073621548,18.312736730537843,18.535323740367904,Ten-Twenty Six-Twenty Six
8.81669788917206,17.41456205596385,17.64841085332731,Ten-Twenty Six-Twenty Six
7.489444991802953,18.03218637447528,18.75633235483546,Ten-Twenty Six-Twenty Six
8.285027247062482,17.995100033639424,18.425532862739512,Ten-Twenty Six-Twenty Six
8.110500025516266,17.29841582382168,18.20798534059481,Ten-Twenty Six-Twenty Six
6.869174337147783,17.487372322198667,18.2682236256339,Ten-Twenty Six-Twenty Six
6.685900826371249,17.94124851877287,17.484426488774837,Ten-Twenty Six-Twenty Six
7.549667578529108,17.62021207701451,18.045798984894116,Ten-Twenty Six-Twenty Six
7.321551124539905,17.63203442356296,17.998183240143362,Ten-Twenty Six-Twenty Six
7.401139423916051,17.154712921108487,17.323135809764945,Ten-Twenty Six-Twenty Six
6.604088259214743,17.892681135137586,17.987435671863757,Ten-Twenty Six-Twenty Six
8.229072483446908,17.914254235585183,18.456053374472237,Ten-Twenty Six-Twenty Six
7.724346029709281,17.94970731418945,17.894175704090873,Ten-Twenty Six-Twenty Six
7.457606752332081,17.036423827651873,17.80223837707533,Ten-Twenty Six-Twenty Six
8.034176235105814,17.679016060781954,17.554146300095635,Ten-Twenty Six-Twenty Six
7.775649868423501,17.233406888065705,18.066330322395153,Ten-Twenty Six-Twenty Six
8.008450898862609,18.574787781232896,17.10715941004561,Ten-Twenty Six-Twenty Six
6.326354447083704,18.626591079699605,19.324804387761294,Ten-Twenty Six-Twenty Six
7.7931057567616895,17.618845398223616,16.588237095007294,Ten-Twenty Six-Twenty Six
7.18448823282956,17.805625631967146,18.10660520149466,Ten-Twenty Six-Twenty Six
9.488367067747989,17.770350327056438,18.564105490058626,Ten-Twenty Six-Twenty Six
6.982914329284627,18.22465366631401,17.017348225609247,Ten-Twenty Six-Twenty Six
8.299010046754463,17.55745237145846,18.00183011547205,Ten-Twenty Six-Twenty Six
8.337367545398966,17.80323584353253,16.328178578229988,Ten-Twenty Six-Twenty Six
8.892789172107019,18.013815356375765,18.15268937989516,Ten-Twenty Six-Twenty Six
7.2228806029894805,17.36207613036725,17.5162000911178,Ten-Twenty Six-Twenty Six
5.917687210204246,17.3666038591467,18.35637767123021,Ten-Twenty Six-Twenty Six
4.160376111862503,17.90256098093087,16.915014527155105,Ten-Twenty Six-Twenty Six
8.294386155839781,17.583567931075756,17.866816508571958,Ten-Twenty Six-Twenty Six
6.168607690277533,17.64967621721165,18.48779034986117,Ten-Twenty Six-Twenty Six
7.849363087870878,17.400968280646264,18.30036861895296,Ten-Twenty Six-Twenty Six
6.6287992351807485,18.109158556616574,17.49904074018764,Ten-Twenty Six-Twenty Six
7.936444991663834,17.438023198798984,18.353069946539627,Ten-Twenty Six-Twenty Six
8.873886274390111,17.771391190793636,17.671841415458527,Ten-Twenty Six-Twenty Six
5.131508667389489,18.374210456560913,17.471185811876303,Ten-Twenty Six-Twenty Six
7.496046090709039,18.61990994707008,17.86470100518313,Ten-Twenty Six-Twenty Six
6.04041026383128,17.679942364574725,18.284731702679167,Ten-Twenty Six-Twenty Six
6.883874102277021,17.516973142307986,16.77363424602399,Ten-Twenty Six-Twenty Six
5.4931880836741875,17.619037677153685,16.52359219260834,Ten-Twenty Six-Twenty Six
9.975092022632268,17.25025955729093,17.434365982307188,Ten-Twenty Six-Twenty Six
7.8180105440249905,17.807613314022603,17.123894292148567,Ten-Twenty Six-Twenty Six
7.854190778344404,17.969688272805055,16.93971221778848,Ten-Twenty Six-Twenty Six
9.199538535355703,17.67320211646657,16.886475608268338,Ten-Twenty Six-Twenty Six
6.326054096490635,17.282607906234823,18.72314378171752,Ten-Twenty Six-Twenty Six
8.93633223749156,17.90020754414388,17.197836090822715,Ten-Twenty Six-Twenty Six
9.994613943301623,17.352800161986107,17.191735970090395,Ten-Twenty Six-Twenty Six
8.219751293301155,18.227586384312175,16.16482342326418,Ten-Twenty Six-Twenty Six
8.051133763470656,17.445475832160966,16.853942731272028,Ten-Twenty Six-Twenty Six
7.98628491398822,17.553033863285748,17.81322767464295,Ten-Twenty Six-Twenty Six
5.200065679284977,17.858699409388205,18.52570482820589,Ten-Twenty Six-Twenty Six
6.173724623995567,17.378950263567976,18.187069073196557,Ten-Twenty Six-Twenty Six
8.965774962303769,17.91247402215926,18.625701791657747,Ten-Twenty Six-Twenty Six
4.9823707311595715,17.34870557098371,17.957306903244486,Ten-Twenty Six-Twenty Six
7.952155403604636,17.631214903054172,17.041369641057162,Ten-Twenty Six-Twenty Six
7.387906630028917,17.230116354608484,17.18352280977446,Ten-Twenty Six-Twenty Six
5.54309487304051,17.17920150954315,17.709806533564404,Ten-Twenty Six-Twenty Six
8.56967583838257,17.486726969267128,17.44457421180111,Ten-Twenty Six-Twenty Six
9.407082508480869,17.1491728464912,16.968380064418696,Ten-Twenty Six-Twenty Six
7.590867746833614,17.605938436257333,17.972410716857663,Ten-Twenty Six-Twenty Six
7.154344856834673,18.186078633796978,17.79404987437709,Ten-Twenty Six-Twenty Six
8.765234254542786,17.70125203142271,16.94973379536078,Ten-Twenty Six-Twenty Six
8.269968427913355,17.854191862236398,17.3865209316268,Ten-Twenty Six-Twenty Six
6.186094163431065,17.1941259940439,17.331596698473312,Ten-Twenty Six-Twenty Six
6.9495232364456,17.66021868013432,17.60876638558828,Ten-Twenty Six-Twenty Six
7.165556398404339,17.381688154720933,18.369766957760838,Ten-Twenty Six-Twenty Six
8.68753398856,18.06713442419374,18.164985224154698,Ten-Twenty Six-Twenty Six
7.920554595666898,18.745629202979433,18.170103035145075,Ten-Twenty Six-Twenty Six
6.98682038570774,17.2196258937507,18.28872405725394,Ten-Twenty Six-Twenty Six
7.458987831521335,17.52671035588118,17.855179471175695,Ten-Twenty Six-Twenty Six
6.533526494262432,17.46138328192279,17.058620647290425,Ten-Twenty Six-Twenty Six
6.953850916702827,17.991144872261334,17.024146242421462,Ten-Twenty Six-Twenty Six
8.040525968396498,17.630801529540417,16.596655565358223,Ten-Twenty Six-Twenty Six
8.863209398033675,17.964173888199554,17.1528823352089,Ten-Twenty Six-Twenty Six
7.809161683894579,17.369217714779126,18.25737291428843,Ten-Twenty Six-Twenty Six
7.791591524708548,17.847582094931926,17.06375728436905,Ten-Twenty Six-Twenty Six
7.479848784218756,17.572963072816204,17.544866092334,Ten-Twenty Six-Twenty Six
7.6103300010023,17.005327695506285,17.862635351825055,Ten-Twenty Six-Twenty Six
7.27755661416334,17.447435890626597,18.854057235036013,Ten-Twenty Six-Twenty Six
9.278805885317459,17.21784713118759,17.10104692134676,Ten-Twenty Six-Twenty Six
8.400218732895162,17.48801832072083,17.607008980904403,Ten-Twenty Six-Twenty Six
7.216410940803777,17.808441218672385,17.38999977328476,Ten-Twenty Six-Twenty Six
7.631119978521637,17.642424858439654,17.359735999663716,Ten-Twenty Six-Twenty Six
7.786557802508728,17.556452898140204,16.836504488364483,Ten-Twenty Six-Twenty Six
7.474003175993051,17.385019841334334,18.0818455948091,Ten-Twenty Six-Twenty Six
7.390971388061092,17.587847015485092,18.58129524737202,Ten-Twenty Six-Twenty Six
7.591944236319079,17.730413244763273,18.630417249492197,Ten-Twenty Six-Twenty Six
8.36862690280513,17.874778284647608,18.22128355776054,Ten-Twenty Six-Twenty Six
7.471643076975008,17.640253187505163,16.737145376624554,Ten-Twenty Six-Twenty Six
6.695576485209034,17.499535023085112,18.41252971093866,Ten-Twenty Six-Twenty Six
6.724681889562157,17.790883774235937,17.966487403628047,Ten-Twenty Six-Twenty Six
7.9417764899181496,18.049747225233677,16.83942115741708,Ten-Twenty Six-Twenty Six
9.15118695443773,17.35576134796162,17.55137312438708,Ten-Twenty Six-Twenty Six
8.12180356346003,17.611688745139155,16.945562517458065,Ten-Twenty Six-Twenty Six
5.17197892189534,17.64392066114869,18.723792429524092,Ten-Twenty Six-Twenty Six
8.900353912761387,16.989398413386187,17.923862799078602,Ten-Twenty Six-Twenty Six
7.945118358325633,17.333740102580496,16.961899290090113,Ten-Twenty Six-Twenty Six
6.875271948355005,17.4088218245753,17.34470833154683,Ten-Twenty Six-Twenty Six
6.622879439694588,18.003451947939826,17.225463171400683,Ten-Twenty Six-Twenty Six
6.922075695110593,17.055735161490865,17.597167709067318,Ten-Twenty Six-Twenty Six
6.827289120363741,17.174956617675598,17.089278427424222,Ten-Twenty Six-Twenty Six
7.375628102483263,17.845286261104874,18.78913239125834,Ten-Twenty Six-Twenty Six
10.367607140239514,17.637526411240195,16.77557935267687,Ten-Twenty Six-Twenty Six
7.596581365257838,17.43690949014128,17.7075222504038,Ten-Twenty Six-Twenty Six
8.390912804196265,17.756791295289837,17.874154682603287,Ten-Twenty Six-Twenty Six
7.481262281149735,17.403384926587854,16.961383202027243,Ten-Twenty Six-Twenty Six
6.27403110399978,17.923198921361116,17.4623400313662,Ten-Twenty Six-Twenty Six
8.18458674273258,17.539402461820853,17.488893439843842,Ten-Twenty Six-Twenty Six
7.896519742016092,17.68939264250623,16.954387249043414,Ten-Twenty Six-Twenty Six
6.507632338100146,17.792429822813887,16.264446776498207,Ten-Twenty Six-Twenty Six
8.383810356451143,17.810532989333094,17.735714644242943,Ten-Twenty Six-Twenty Six
8.455875210538164,17.66178632469306,18.40003308061287,Ten-Twenty Six-Twenty Six
8.258277234278586,17.609464873491692,17.134299598667504,Ten-Twenty Six-Twenty Six
7.756770226115107,17.638535580744247,17.317136498375323,Ten-Twenty Six-Twenty Six
7.49631348655165,17.463537996645133,19.016903357475424,Ten-Twenty Six-Twenty Six
7.414198791964954,18.16233545902439,18.196058621976306,Ten-Twenty Six-Twenty Six
9.493649158169573,17.81545895435673,16.919047008174655,Ten-Twenty Six-Twenty Six
7.978628441488316,18.09452227774915,16.741055905160305,Ten-Twenty Six-Twenty Six
7.971806892593506,18.33925026727483,18.249890972885073,Ten-Twenty Six-Twenty Six
9.20900244830207,17.659639054710894,17.029980068544674,Ten-Twenty Six-Twenty Six
7.857451253432364,17.73400711602173,18.35622988961312,Ten-Twenty Six-Twenty Six
7.657324188606884,17.495843208185256,18.03633383588259,Ten-Twenty Six-Twenty Six
8.440747258598734,17.034503717350557,16.68215565231101,Ten-Twenty Six-Twenty Six
8.288067512294287,18.11987470046546,17.203831077436618,Ten-Twenty Six-Twenty Six
5.384357118168356,17.072247607075887,17.7019626688751,Ten-Twenty Six-Twenty Six
6.535845223522274,18.083432003859382,17.46677249891261,Ten-Twenty Six-Twenty Six
6.744871300209884,17.50346314565128,16.805954960178003,Ten-Twenty Six-Twenty Six
7.28461096287363,17.791011775194775,16.4132989360506,Ten-Twenty Six-Twenty Six
8.221808018767073,17.857324686116627,17.33297486827271,Ten-Twenty Six-Twenty Six
5.597120622594825,17.617300040779128,17.443836835823777,Ten-Twenty Six-Twenty Six
7.154242458674977,17.745061844863518,18.4873617698137,Ten-Twenty Six-Twenty Six
6.091355794447774,17.25240830103318,18.12453993667811,Ten-Twenty Six-Twenty Six
8.339148355553185,17.63959719178973,17.248413133067498,Ten-Twenty Six-Twenty Six
8.510984308045568,17.743765804026438,17.291477862602143,Ten-Twenty Six-Twenty Six
6.727081273135597,17.6801676569159,18.131725156704142,Ten-Twenty Six-Twenty Six
9.231028522859798,17.803734486612605,17.60334371779823,Ten-Twenty Six-Twenty Six
6.75308544742864,17.63357411043817,16.986497052521067,Ten-Twenty Six-Twenty Six
8.790676532068142,17.40608400122172,17.631411505507785,Ten-Twenty Six-Twenty Six
8.194327780662306,18.06191062166316,17.244874543326468,Ten-Twenty Six-Twenty Six
9.556514438012751,16.800337339844138,16.79663988060854,Ten-Twenty Six-Twenty Six
6.9124338880248235,17.95346438548681,17.64492265090948,Ten-Twenty Six-Twenty Six
8.447646303030243,17.589039111723707,18.18686010633114,Ten-Twenty Six-Twenty Six
8.371422520821506,17.965745325319105,18.28046512234022,Ten-Twenty Six-Twenty Six
9.285749517797125,17.442535708998808,17.905508083255466,Ten-Twenty Six-Twenty Six
5.525717968840407,17.37115938136475,19.042478979442883,Ten-Twenty Six-Twenty Six
8.50359073125561,17.935620381333262,17.933498488560904,Ten-Twenty Six-Twenty Six
7.366815775133278,17.4705287921927,18.023615404879628,Ten-Twenty Six-Twenty Six
8.223761009023827,16.91863865005912,16.86507868364492,Ten-Twenty Six-Twenty Six
8.022016227970012,17.362081330507166,17.571898722776243,Ten-Twenty Six-Twenty Six
9.405412897249505,18.173079397220874,17.532876787442568,Ten-Twenty Six-Twenty Six
6.589639052715206,18.06458064599537,18.92536119337486,Ten-Twenty Six-Twenty Six
6.7868067695220295,17.98090526469886,17.269537110598616,Ten-Twenty Six-Twenty Six
6.799381355690125,17.880842087334887,18.037366263645833,Ten-Twenty Six-Twenty Six
7.567224313697399,17.46169760551342,16.282714057710336,Ten-Twenty Six-Twenty Six
10.652242575593922,17.731418267693815,18.221378594362648,Ten-Twenty Six-Twenty Six
9.308403858829362,17.523443553093767,17.557191929485228,Ten-Twenty Six-Twenty Six
7.061467802289742,17.027602498568097,16.964953369554063,Ten-Twenty Six-Twenty Six
7.97950890322021,17.654011615626974,18.054490705710187,Ten-Twenty Six-Twenty Six
7.393721342746574,18.003570779494165,17.456658286658815,Ten-Twenty Six-Twenty Six
7.595694788087529,18.17376726779019,17.67321646699388,Ten-Twenty Six-Twenty Six
9.81523263686008,17.226925165120026,17.120230663927728,Ten-Twenty Six-Twenty Six
7.113747225322336,17.664605189517747,18.969476836301663,Ten-Twenty Six-Twenty Six
8.70886510592996,17.81609898719891,17.91630507762704,Ten-Twenty Six-Twenty Six
6.216080322072535,17.787166004760383,18.917218536751637,Ten-Twenty Six-Twenty Six
5.593340005476866,17.053144783468408,17.96912146173105,Ten-Twenty Six-Twenty Six
10.616598905583945,19.0,20.23159019464091,Ten-Twenty Six-Twenty Six
6.377295685777881,19.0,15.820475943911832,Ten-Twenty Six-Twenty Six
5.777914535652966,18.030685077405558,15.76636532328154,Ten-Twenty Six-Twenty Six
9.378348576290707,19.0,18.074207886543693,Ten-Twenty Six-Twenty Six
4.0,17.659680943878847,18.649905778530922,Ten-Twenty Six-Twenty Six
7.847792362139184,17.39409052341911,17.769649518348572,Ten-Twenty Six-Twenty Six
4.24224722770906,17.810295310945122,17.285097574597604,Ten-Twenty Six-Twenty Six
5.884349054698866,19.0,16.626473929198344,Ten-Twenty Six-Twenty Six
10.345350578614315,18.332875746699248,20.15466521273837,Ten-Twenty Six-Twenty Six
4.0,17.541608323833717,15.37434490501974,Ten-Twenty Six-Twenty Six
7.818390991994071,17.84952747700409,16.61694541455984,Ten-Twenty Six-Twenty Six
13.02181427033804,18.54303606454634,16.68134789941388,Ten-Twenty Six-Twenty Six
14.42540728696643,17.225047356921174,16.96812563816244,Ten-Twenty Six-Twenty Six
11.073886608637407,17.100521801278763,17.86605058829759,Ten-Twenty Six-Twenty Six
8.172471836061874,19.0,15.186900918857267,Ten-Twenty Six-Twenty Six
6.669376312806326,18.552554817812425,17.184477115711474,Ten-Twenty Six-Twenty Six
7.570338558689782,18.33362380493757,17.197095016819866,Ten-Twenty Six-Twenty Six
6.3090418931248,16.834957643158322,19.220734982070258,Ten-Twenty Six-Twenty Six
9.646754260232377,17.539333042177184,17.810919394249996,Ten-Twenty Six-Twenty Six
4.333141014730238,18.5005282235642,16.70918383817552,Ten-Twenty Six-Twenty Six
8.18051405636014,18.138090554676417,18.79139992850777,Ten-Twenty Six-Twenty Six
15.019021068128014,18.157983850102802,14.787972373417237,Ten-Twenty Six-Twenty Six
8.415528606382077,18.348264657673603,14.923892933334592,Ten-Twenty Six-Twenty Six
5.839895987085235,17.83893520706746,18.763535137567374,Ten-Twenty Six-Twenty Six
5.4051515557684,17.830121375894628,18.193483497731645,Ten-Twenty Six-Twenty Six
10.233824760246751,18.93354424136526,18.01107182621285,Ten-Twenty Six-Twenty Six
11.39326133143753,17.236739841828864,16.833789101089728,Ten-Twenty Six-Twenty Six
7.383640448150096,16.797947676429814,17.346236272334416,Ten-Twenty Six-Twenty Six
8.234779174838602,18.699049498740514,18.295097584231446,Ten-Twenty Six-Twenty Six
9.224005031806549,18.292504961642194,14.990522106384502,Ten-Twenty Six-Twenty Six
7.321958523281943,18.528342390579322,19.072930078827874,Ten-Twenty Six-Twenty Six
9.970436112918888,17.832703664339288,18.782166570722634,Ten-Twenty Six-Twenty Six
6.852049671023319,15.621218822791667,19.487548430642608,Ten-Twenty Six-Twenty Six
10.059831516840367,16.84986144953636,17.18222368720016,Ten-Twenty Six-Twenty Six
5.094415197658607,18.851944938261273,15.874318326027621,Ten-Twenty Six-Twenty Six
9.724027651048774,17.011427776850574,20.941922979384138,Ten-Twenty Six-Twenty Six
9.753443489021281,17.894383338626753,15.547846094045882,Ten-Twenty Six-Twenty Six
11.405924258611961,17.76129411165806,15.026008908922957,Ten-Twenty Six-Twenty Six
7.878734967960254,18.464109309475614,19.019038169204727,Ten-Twenty Six-Twenty Six
9.31084237787417,18.191001501567698,18.054961200324747,Ten-Twenty Six-Twenty Six
10.236060168731896,17.131793834216555,14.915159542266183,Ten-Twenty Six-Twenty Six
7.028576241017635,17.686673089618786,15.75926905078956,Ten-Twenty Six-Twenty Six
6.866043312654875,16.01529591733107,16.671925934953883,Ten-Twenty Six-Twenty Six
9.78890688435371,16.741937447042847,16.967847216665877,Ten-Twenty Six-Twenty Six
9.599770454707201,19.0,18.632576237380878,Ten-Twenty Six-Twenty Six
4.0,17.568063771091538,20.031652700856437,Ten-Twenty Six-Twenty Six
6.026718382120651,18.230850337552038,18.36824663069157,Ten-Twenty Six-Twenty Six
4.0,17.180786903186423,15.9538992416449,Ten-Twenty Six-Twenty Six
7.231682506897721,18.29950620597524,17.667190176457428,Ten-Twenty Six-Twenty Six
10.23161002757244,16.401593112115307,16.027960792068267,Ten-Twenty Six-Twenty Six
7.395831483969409,18.633259766231298,16.518166731011938,Ten-Twenty Six-Twenty Six
22.887944345880964,0.0,21.86169849070054,Twenty Eight-Twenty Eight
23.424099934252474,0.0,21.364646310603035,Twenty Eight-Twenty Eight
23.15865131840825,0.0,21.374205688936822,Twenty Eight-Twenty Eight
23.603534598578786,0.0,21.282926161055702,Twenty Eight-Twenty Eight
22.8678196170932,0.0,21.281797807362434,Twenty Eight-Twenty Eight
22.62385095231951,0.0,21.170185586341052,Twenty Eight-Twenty Eight
22.766304408598,0.0,21.3652476921967,Twenty Eight-Twenty Eight
22.594955249404414,0.0,20.952707569224916,Twenty Eight-Twenty Eight
22.54864449958041,0.0,21.150297604238837,Twenty Eight-Twenty Eight
22.361898701236054,0.0,20.89345194387666,Twenty Eight-Twenty Eight
22.483299500838505,0.0,21.725916085833607,Twenty Eight-Twenty Eight
22.681221423545356,0.0,20.483983465293107,Twenty Eight-Twenty Eight
22.37414963554289,0.0,21.08061076639528,Twenty Eight-Twenty Eight
22.817295039718182,0.0,21.461502378834847,Twenty Eight-Twenty Eight
22.971054325362797,0.0,22.168940587949667,Twenty Eight-Twenty Eight
22.890864560648858,0.0,22.30354347437445,Twenty Eight-Twenty Eight
23.267064901253946,0.0,22.56368695215033,Twenty Eight-Twenty Eight
22.273449656714718,0.0,20.511604427667546,Twenty Eight-Twenty Eight
22.67148138794014,0.0,21.410926187710558,Twenty Eight-Twenty Eight
22.392633797937453,0.0,20.53739465831729,Twenty Eight-Twenty Eight
22.896101862879796,0.0,20.30638966133269,Twenty Eight-Twenty Eight
22.738835563489754,0.0,21.42603638552133,Twenty Eight-Twenty Eight
22.595854457656284,0.0,22.457660344123543,Twenty Eight-Twenty Eight
22.26404748266886,0.0,22.582521051045457,Twenty Eight-Twenty Eight
22.282199676992498,0.0,20.403165080703612,Twenty Eight-Twenty Eight
22.86283995850028,0.0,23.207184680902206,Twenty Eight-Twenty Eight
23.143329814005458,0.0,20.962696977044605,Twenty Eight-Twenty Eight
22.4344583167294,0.0,22.111437045895304,Twenty Eight-Twenty Eight
21.96096511628965,0.0,21.331862575708882,Twenty Eight-Twenty Eight
23.315837092401868,0.0,21.87488129281692,Twenty Eight-Twenty Eight
23.07874099264523,0.0,21.008836545766954,Twenty Eight-Twenty Eight
22.707725111331232,0.0,21.615476007274676,Twenty Eight-Twenty Eight
22.859930923494677,0.0,21.396096327212458,Twenty Eight-Twenty Eight
22.972257316054055,0.0,19.735686213864426,Twenty Eight-Twenty Eight
23.256704304334107,0.0,21.400854009321503,Twenty Eight-Twenty Eight
22.145279289904085,0.0,20.778753799907363,Twenty Eight-Twenty Eight
22.59002359510725,0.0,20.874517564996964,Twenty Eight-Twenty Eight
22.90386297149231,0.0,22.23919865920744,Twenty Eight-Twenty Eight
22.89528889192157,0.0,21.45240870802788,Twenty Eight-Twenty Eight
23.002208517834113,0.0,20.717290828487847,Twenty Eight-Twenty Eight
