N,P,K,temperature,humidity,ph,rainfall,label
15.860082091292558,17.273165141272415,31.028895373796008,27.628851259045334,95.30135394623859,5.80979953698611,163.6529427302348,coconut
28.94372712799519,14.30446611009695,31.139506981691383,27.12431823378685,94.90847996375764,5.921918790617292,180.6516241079667,coconut
22.46261833563038,15.806059828688486,29.64527480583888,27.521211351506828,93.86694329249347,6.013449350864883,198.9092368497037,coconut
26.744182257153575,18.73102267444948,30.5129884611632,26.603913279844708,93.778642907721,6.087253978300297,168.70385964311512,coconut
19.512633436627695,16.51468554278044,29.634592939296507,26.899899462450836,94.80359481604583,5.899632288236,169.13478198926228,coconut
19.223505421603427,18.239647604607995,30.381181860655676,27.33565617390494,95.32534973363025,5.964305566423919,173.22640952029852,coconut
23.640021443064917,18.605287822546135,30.457694030554283,27.443402463820956,94.21422806984341,5.902294016826457,182.48721710389347,coconut
23.55001340524109,18.071512108812687,30.84265399276776,27.429099813620745,95.40550924931686,6.057252410821496,183.74345025816845,coconut
21.62439711974502,20.40743120211954,30.795521131120267,27.672783815204962,95.07160607293389,5.997876268847574,169.18134759274506,coconut
24.45477213478333,24.063646265556116,30.25283779280929,27.43940611921174,94.48467555995273,5.9344510195420455,189.34220441684275,coconut
19.605368316206572,15.741398073796578,29.161906035188867,27.09493757203134,93.4674745392119,6.0310803845315935,200.4407281179019,coconut
20.6861447547652,12.751148937859627,31.399631432590144,27.10769468452552,95.8914138189884,5.952225915163991,170.10032116404264,coconut
21.352062631060768,18.829877696470533,30.385414489186587,27.203393612227575,94.68403367410207,5.866814082833876,179.19708003515436,coconut
15.675393310773057,15.816510527677487,31.27313595972613,27.535875506138773,95.32001039331708,5.970949352505806,186.02919035654463,coconut
25.24287455593984,18.048552833955934,31.424411662758942,27.721858504067324,94.4901087283752,5.860597448902918,179.403361520111,coconut
23.906919221706882,19.664002309638573,29.747693980075102,27.03307034827368,95.21490483663653,5.970421145775442,159.01330778431227,coconut
23.303598947110977,12.285654643894771,29.739655887101485,27.97181360604888,96.3149394492446,5.871663463622873,172.77426471971057,coconut
22.130396957788307,21.39584467420733,30.1466196210094,27.211641786273166,96.09238773308313,5.944221670544438,182.0721364961914,coconut
16.767783732063993,16.500689828222573,29.097041925857088,26.9711268868343,95.52058309417026,5.972255803354324,172.8652086475552,coconut
19.33797748566113,16.376776974759743,30.860878639722564,27.81851042737095,92.72866948444644,5.904789677150719,177.09332701376115,coconut
21.631153643562016,17.941334163264408,30.830676784329103,27.283152402028012,94.41968149602192,5.955377868368966,185.8434807871472,coconut
19.39705187225464,16.772532657847435,30.754932971911547,28.05856178428939,94.6022537687136,6.059297295835376,186.57943782436018,coconut
21.75503801258041,16.401690992375663,30.29398633863019,27.303541293116428,95.53270260626577,5.996495915278956,177.76700677409897,coconut
18.009559477731766,14.50433466646446,32.5182250783111,27.335966402131085,94.21988405568302,6.100051290039768,178.1783123872514,coconut
24.020065541549723,16.58389205250059,30.303324614387375,27.33939166863743,93.7299249008225,5.968974893572009,178.3040813965322,coconut
28.509506485463167,17.145614563474965,28.490195769738197,27.370820516655225,97.05203464818949,6.051320636654172,168.51700920690467,coconut
24.065766282184747,15.069643719493207,29.372127188684512,27.26506794375532,94.91803284525237,5.8150143291182,165.52612435621623,coconut
22.016469855545264,15.90663909302141,30.945168593605295,26.90492984780903,95.41977515359535,5.874415870633122,190.21120932210363,coconut
15.925810627069549,14.190777055341925,30.96546294130462,28.101747777882057,95.09816458194594,6.025130985428292,175.84170182368655,coconut
18.35827153750389,15.701138197937794,29.499777145994738,26.87830643555068,95.16804074121649,5.879643398824662,178.51204639534538,coconut
17.386415027282354,17.67308360794376,30.150385648985754,27.99465085380047,95.10515644587996,6.083197501169661,169.00544439667652,coconut
22.17810623498765,14.470244428060866,30.217924522147307,27.30093011689736,94.259303603683,5.871676709927425,163.18874999265876,coconut
13.72401294959658,14.28155630363182,31.154487746588114,26.74536382635278,93.74170337159113,6.131098284423472,170.05893881928637,coconut
23.112836340995287,18.540400428734774,31.186002421759905,26.777035189689094,94.65806110854268,5.836925728352096,197.31625388201,coconut
16.352355965017818,14.302882933443223,29.653885027786437,26.78769997685983,95.93432549074576,6.185594507011245,171.48021491984088,coconut
17.32078205760005,11.32164001487019,30.370402038694067,27.27837263245808,94.31939309918478,5.995664537586696,179.18064809438988,coconut
23.120024935090505,16.137420147312874,29.598991119329,27.686692531074886,94.85435662865302,6.053218259167555,182.6722566169443,coconut
16.963199622212798,13.334156310672487,29.91032250825151,26.970781162439636,95.45292823675491,6.006876544074673,185.40530068141163,coconut
23.37903522444361,17.453120670115798,31.669265892167395,27.60516737954537,94.89915428456432,6.10431002212541,176.70504059337685,coconut
20.906110004642684,14.829431857781715,31.22243524642305,27.92415923852515,94.80350348463158,6.089421815197024,158.26836432674588,coconut
21.784328362851618,16.829475105102123,29.936002539245294,28.40091168267947,94.79092724892112,5.9413791470702275,175.91619501666594,coconut
14.912912659002153,15.024879391863918,31.474513646509394,27.14842679836671,94.1762823831072,6.08956074276484,187.5367728477231,coconut
23.804241940698763,15.788941951256266,30.374574029106036,27.075590680520783,94.04258543448314,5.8864397070360415,170.2219942907229,coconut
18.328904806237624,13.009520207367359,30.7873726267326,27.507418325884444,96.21493849310092,5.918891387319256,178.30467832250181,coconut
23.083431171782546,16.293585232789308,31.259595660534178,27.732170709909333,95.10813198478304,5.954503044483978,172.5254719214009,coconut
17.15377174029981,14.909424427197806,30.030447743969475,26.942634254184874,95.19880596257728,6.07981882463108,167.65783039470853,coconut
22.980145617105446,14.337304115215971,30.315694815405962,27.12290812807215,95.32933873180706,5.917989676401473,184.63144346257536,coconut
21.112954734848934,15.301330894498532,29.462538096257806,27.515154436257802,95.56572716004654,6.000146944240123,195.48172325920535,coconut
27.02511858057685,16.158974585457766,30.303905441287764,27.605154650084895,94.16891323111477,6.077200831909707,178.88380905888644,coconut
22.88493563507731,18.652311925076713,32.13984194073564,27.480961788658608,94.75317271723578,6.106749138556207,184.24143610542293,coconut
20.847397140804034,16.943003325833043,30.765762877614556,27.560305171001858,93.75098973862988,5.843461542353019,167.84060964057213,coconut
18.57584378375708,15.315821593304978,31.16097986448823,27.339664886765146,95.00254596458295,5.87091731272085,171.6049440394153,coconut
24.05218529980512,18.421648944675947,29.938180038595,27.47709851379559,96.6163204508372,5.975043605586034,169.5576949339228,coconut
21.366865608827545,17.161103987009366,30.45401031305009,27.396857385616784,93.68099989703575,5.893497000220397,174.3662684710511,coconut
21.39683884209939,15.510465341852937,30.430760203645416,27.435257288460313,95.56104896180418,5.968001172119354,179.2153965269841,coconut
20.06892032218556,18.36434314898772,30.928003525052606,27.769829907301485,95.41924867116414,6.027363965465916,174.8164686233987,coconut
22.844287515839525,19.596401237570387,30.003399705970217,27.148650279739833,94.99048713534232,6.012396499479956,168.40014354972578,coconut
21.716194357310712,16.69432877879205,28.59715435297306,27.318602485422222,94.71748956782432,5.962730491069116,188.20573473580703,coconut
17.68995914431711,14.862528269800348,28.24009265004636,27.20996533451389,94.52542317690644,5.9325563321805745,185.48039629421575,coconut
25.01675727830047,17.125200303811063,30.256599900718616,27.836500085362196,94.82834897238068,5.905953823607594,160.51209024770392,coconut
20.422786758840267,18.822022361940473,32.637953297548776,27.435504846085166,94.22747278512034,5.874311795618514,180.56686528992836,coconut
15.753412112348745,18.30981056878704,31.32560585119076,27.59126241294854,94.6672467484349,6.025310703932696,177.19803156261332,coconut
19.23432822495556,21.569304451895956,30.273632459899982,27.73238817887027,92.89511367994524,6.086708456914946,188.6730138838291,coconut
22.085270887292733,18.330935844245857,31.09243512801174,27.142673971106273,95.28519696530272,5.906785619439758,170.304199845367,coconut
25.956508383291805,19.37363578261108,29.954551085597384,27.104929568700495,94.32398633813536,6.039781398230331,166.84508058624937,coconut
23.23868887715961,18.802474416411584,30.510615203356064,27.82979619118802,94.59902863360394,5.958108583635908,167.04612801596818,coconut
25.56919105588301,15.008200366946308,30.904651514937772,27.380244632951324,93.99583529548158,5.924002778984991,187.9135869774314,coconut
22.69156465494282,14.39988516303954,30.86467052318631,27.34914959807135,97.6278833398688,6.001165386123069,172.3212751769527,coconut
26.99068128733897,12.314203194204559,30.674849546451043,28.23901665514275,94.75062695293607,5.826996043104918,172.18605802467548,coconut
27.11238242617639,17.872871667755824,29.83537274787546,27.12502280263384,94.3932100805789,6.00772979490132,187.51857425988126,coconut
25.69355818469782,18.07330158797381,29.39206460358,26.857843622125753,95.27401892116241,5.860461785373055,173.69224992315912,coconut
23.05321900516984,14.077854657408295,29.668583010760848,27.370764131764815,95.25016292222021,6.068160296688024,181.05403002542144,coconut
22.239903145278745,15.059160403711896,29.6266219016695,27.19751017776534,95.17463836449734,6.005609295710432,157.11994287615514,coconut
19.207676206840404,19.949909227223678,30.66126112949942,26.820812751607125,96.74282505319383,5.974064751857144,179.08481128799056,coconut
23.389754832189258,16.008374445504753,29.93548139781675,28.291915608810566,95.65275412052348,6.047486867215989,180.78202182435507,coconut
18.43971490406939,20.132989644148587,29.83152560412106,27.52766025505615,93.52308959898477,5.800456962367839,178.50088106087372,coconut
19.125028976577482,11.942812086529013,31.076327343933205,28.291252861625406,95.96411662351098,5.954358234762278,175.7648533502875,coconut
25.112342029199272,19.743369460994213,30.280958422351222,27.424100543745983,95.08653689054927,6.024355965577262,174.51002385577863,coconut
21.55626967553628,20.389478837712858,31.67807371576829,27.608361456036917,96.22969958495474,5.94321582483081,190.03648978973064,coconut
23.89430882940115,25.13102950437579,29.51725421033295,27.123317332806337,95.18178043486043,6.010839346269876,192.929189233799,coconut
19.621586847279026,19.198787589455307,31.635741043037033,27.702828605485905,94.06980609552002,6.098037256595379,186.555967780304,coconut
24.095681597424893,17.44233507448023,30.793404689276553,27.37716010233821,95.36067971805343,5.979248744314872,168.1842427150343,coconut
18.279961101479323,15.044514750378358,30.789828125351278,27.398686082934777,95.01781709093883,6.01977715740073,170.1400625105434,coconut
27.1516983075731,16.258802550261887,30.20009306505216,27.61042994070101,93.36423060633675,5.908347120173613,184.36099695358973,coconut
15.849368736263763,19.73195223759715,31.949404576929396,27.25630207532558,95.07944333841672,6.073127851128022,171.55943594218292,coconut
25.042014843403425,15.247313630327586,30.16035336318187,27.077591749212242,95.12041074131305,6.076482965712218,174.05877453237323,coconut
17.494296375915724,14.215466314725866,30.944978015492822,28.176528866287793,95.16157427444917,5.943176926418321,182.46101441610196,coconut
21.134910043213925,15.98157338622148,29.7277789909346,27.995412998296302,92.79792742543802,6.045409182970835,171.5863522889169,coconut
20.532080139578046,21.17292745073774,29.947574227984354,27.127173595457123,94.73918725739283,6.01227290631216,171.7798896303544,coconut
16.426513766830183,14.759544596088661,31.742676169599417,27.440978404163396,95.20780246534028,5.954004160213476,169.85556516800594,coconut
27.89943703740793,16.458170392257742,30.19114852825382,27.86558084454379,94.26212252600514,5.9252432629224066,175.77724390783078,coconut
21.982541556605234,18.665708404051568,35.60772347489287,27.78265279568285,89.73368349488574,6.051645455439391,176.57977524131374,coconut
22.388844964666227,18.57435343570557,30.52120340209877,27.35156706036989,96.16174257076172,5.851826107901103,153.34222429327946,coconut
50.43240801606866,12.143923461707907,30.830233718250476,25.7518218223925,95.09456979340845,5.761821371747293,165.25407801197693,coconut
31.81358312748064,20.085759489111425,31.953562634869773,25.446356520114662,98.79187565819886,5.702303141608229,211.72684798367607,coconut
31.59226310056578,20.789928697043663,28.53896944856607,27.577942788671745,93.8322319220436,5.983244304457765,169.7951911413367,coconut
2.79760245320017,24.430019525809396,30.395431324934307,26.87244847974515,93.64009315775579,6.05904580852098,154.61377854854828,coconut
0.7598238255871976,19.651986641477304,31.835280772155023,27.18858281464194,92.37735595463238,5.997026723556873,141.15609774917178,coconut
12.314227350260543,11.910987049224783,32.61453289999887,27.007906183089318,93.88177857219429,6.426348509720617,183.99695936211833,coconut
25.169784142260795,14.458256389307651,29.15935873287351,24.98606918916094,96.9261564548912,6.079720858146066,171.46229400932384,coconut
20.688759157194244,21.85171005975134,26.860392257601422,26.75595706555307,92.40228511443533,6.384196957386452,196.3327346691811,coconut
1.253664204394557,6.809299197393646,30.27251479386814,26.886150829783986,91.99809071088691,6.4240634936957175,183.05567004158272,coconut
26.447805614414936,12.303329506538102,32.322669838636244,26.988149145600893,94.23534941228816,6.117157314268522,137.27835936490612,coconut
37.007305707593915,18.149417006850637,33.6628683896568,26.21769520703948,92.8603315902431,5.709201968734826,181.58813081106553,coconut
22.60087285666668,13.82503750860323,28.15734044591312,26.00575930260916,94.7400768387407,5.869427836699582,159.52149595236898,coconut
36.5374083267861,16.37958734407232,33.63671722501226,26.818735435593144,95.37031151522284,5.963796764616304,135.6603343300755,coconut
35.42001374158715,16.026390610584926,32.38058926755115,26.57620248491107,94.49001080829807,5.777094238043472,204.82885250981818,coconut
24.91022030610054,19.384044848741745,33.848159960725724,28.69179775054861,96.4890413027218,5.649414200493861,159.28401668705325,coconut
12.53386928724158,21.794141557971333,30.999378452115845,25.868387384677792,94.43864855955736,5.632757983710822,174.43332924683,coconut
6.403697730807407,20.46563252136188,31.496697885864652,29.52502013944202,96.66640510945176,5.879247038435687,194.97499291001887,coconut
8.828618647526207,10.495104914052291,31.389178566128567,25.01728344220519,94.76441092989893,5.741793469333278,178.0752499837021,coconut
97.20853772070812,29.66606319714695,29.958825780131512,26.171748503019536,58.881642306629566,6.694120512988186,156.16316891525446,coffee
96.22153858586981,29.626530149145868,30.514540675402312,26.653566991465887,57.780657178908506,6.756796530962561,153.62804549439625,coffee
101.98557601835044,29.573167020605375,29.888010500361716,26.030182247249744,57.78916365444984,6.913717839564811,162.21731943084265,coffee
101.15544645855083,28.05254563853191,32.30368356508803,25.172177062536438,59.39169704576776,6.696426054380353,171.83079832863802,coffee
104.4844153519127,27.259274919267664,30.439290583624526,25.656643608206043,57.964941986161755,6.885184748396179,161.0672654978426,coffee
101.9988533315583,28.64849623512926,30.359866467566132,25.643882603137786,58.97335239587843,6.710091708826891,171.1227354933534,coffee
97.30970572720739,29.673458815982283,29.6280711103834,26.33366405270758,57.28733360277197,6.698297620381134,150.5904274086375,coffee
102.39797252815885,25.74285853634614,29.473891718627126,24.570210704855036,59.290961075615584,6.727711516670029,146.59557121547812,coffee
105.2206205809617,25.885580423792653,30.716259006055733,25.224454259781783,61.675110306071275,6.884106834923875,150.29573195382227,coffee
97.80352888086973,30.061760917718388,29.68443189712861,25.46413882203516,61.09826142742505,6.696617542820711,158.77003527185371,coffee
104.73552220881808,30.506169045918377,29.784530081367336,25.41024078624337,55.82418970515134,6.658130049690164,160.5203751646358,coffee
100.68934491071053,28.90355336371335,30.95227976850636,25.005242814286458,58.4561600232662,6.813923515666784,152.63825990020868,coffee
106.50156272565903,30.723294030315614,30.222602912762365,26.34929950104757,56.24442664411445,6.789341409753066,160.89021282505544,coffee
97.81288965120552,29.39640988242104,28.86213886941493,25.851773513797298,60.722717699004015,6.824388005869651,143.7839552916498,coffee
97.61942127795528,29.972668112990082,29.960648432440763,24.326045970966458,61.04675042662494,6.807409434377002,151.75243677725553,coffee
104.88487868819166,27.261042722046543,29.26941666617689,25.70201879818134,61.989459419992606,6.99348355361262,160.83914021899767,coffee
102.91247346533858,30.467710664757583,28.715641352482578,25.830852784936653,57.584065406487596,6.830162537382755,156.31285482670424,coffee
103.05625558310768,28.997800241750188,26.946730270337593,25.621119507536157,59.99462199756055,6.8461116326131455,157.27550847830545,coffee
107.28184589941327,29.41967580762924,30.36631348392131,26.01132386623265,59.504953236420526,6.67793056543894,139.2703082415278,coffee
99.43295366362376,30.401017655325752,29.596068288515333,25.901640436561063,59.13035407679473,6.951496529072969,155.79060930553874,coffee
102.93184000664539,29.844263045355124,31.402627776247087,24.771140895824,58.06691222549058,6.896491360284998,169.98287763927817,coffee
102.0891194770302,28.10107544054682,30.677467351442303,25.932079752386553,58.23987377747275,6.831642846086685,167.16641963405945,coffee
108.20143008618084,30.36098324554048,29.982993271021215,25.51610024242579,59.846165258304126,6.775833005014252,159.5281435441144,coffee
97.28209078732036,31.571260359727415,28.829408782463638,25.345684932916704,59.04078770550492,7.039459857176503,154.80803222665884,coffee
98.73336984598768,27.537658185210912,31.55584046977401,24.272697447928334,57.113480713650034,7.132101036398966,162.621124536288,coffee
97.10391734138895,28.64850000939646,30.00570378191702,25.921902061218184,62.09186239541983,6.838931531354369,153.9053228709985,coffee
104.11501519624403,27.21583037428985,28.933482792331084,24.747126578909196,56.12841472247539,6.678127359856596,148.98727217829833,coffee
102.3600905677692,26.1219050894388,26.877927598254495,25.06989128472248,58.04335120691974,6.714542482431765,169.77958993737602,coffee
98.92770774238328,30.662909558697077,29.921510093943905,25.521406249899034,57.40661944211545,6.782952228772264,152.1685317182262,coffee
101.82969540912512,28.224306303795156,29.019889897257574,25.98761338721158,59.61748718058577,6.734237820040044,159.18783177550083,coffee
100.88955818347223,26.846193130281893,30.008666498468305,25.260530605713242,57.21472876168377,6.587235591057065,155.30196087793817,coffee
103.29981038896567,27.223674046097585,32.39528366484878,25.939735518106918,61.15447152730891,6.889824779182035,172.34915217596264,coffee
98.28529019430114,23.15033574209332,29.505453587688542,25.79211646278275,59.13523884725385,6.8247808457760994,168.24856359638758,coffee
102.61497350961406,30.48389418514564,29.024823621488494,25.04668372551553,61.69707944892493,6.802935066551033,153.26211669902736,coffee
98.89862762536194,27.323072074347458,29.24944201968422,24.962045950592078,56.24175528545863,6.76590547724443,153.49571056731423,coffee
105.30043188393655,29.37973764071541,30.198431356196643,25.205485182308454,58.65785658622978,6.835483859201426,163.58710815399746,coffee
100.85226589872045,31.09554791870791,29.94778194629,25.89788478632156,58.01183598126666,6.563481435726156,160.13494704028685,coffee
103.88628186911879,29.995887633967428,30.35122880107855,25.383337118691493,57.45677395634667,6.859351407294558,161.3535757531498,coffee
99.122676035864,31.161688679172762,29.080049271512095,25.277430010334893,61.736159228763455,6.899002393348891,155.30657094360475,coffee
102.26433197114805,29.077885751761112,27.26564857905492,25.131846953752902,58.78078490299946,6.745682006733739,159.9710913556675,coffee
105.38310657666544,28.03814080382328,28.909796648042544,25.686916868258095,58.29774274391225,6.770778528487966,155.8171496668014,coffee
109.50278290995739,23.848914881164962,29.56174530843852,25.538813841499504,57.501620726826715,6.902912246203161,164.33531260616363,coffee
101.02313786026079,28.14916416331037,29.830949006875596,25.493239988924334,58.7325704736594,6.766782115686357,160.01230691366536,coffee
103.98956678284034,26.05454649997619,28.916606096111398,24.752261462742187,60.38740179327514,6.821633666661567,161.96116251831117,coffee
95.90576616058475,32.636245191154025,29.346951825195692,25.61630240301815,60.36636064162999,6.666797883496543,153.8549395191459,coffee
101.86357358596398,34.97738896745465,30.23330904618471,26.264609202126508,60.981666930721424,6.836360955245031,150.44105384550156,coffee
105.12486207906039,25.469874028469857,31.499324388754406,25.630637316745528,54.227794858139106,6.747697430007787,163.10726847169713,coffee
100.32216764196016,30.300738890403014,29.112038220757686,24.951752342761964,58.744704692305824,6.7942583940011,155.38076515534632,coffee
105.74534755272343,26.884138558198487,30.24503738986884,25.57111703813251,56.143149702190286,6.6252451789331595,158.15811125696865,coffee
108.5374949294838,30.004449756304204,28.259154049473054,24.138298278400963,60.15384081165219,6.778268144229722,166.86377294837283,coffee
97.93820750968678,29.504455696595585,30.76421101964869,25.338764451918944,58.12352769718008,6.793469658712139,162.24952945093406,coffee
101.14691314077577,30.866072180223167,29.490054344655274,24.941648850203748,62.33265658587844,6.714644565341913,153.68444446578576,coffee
100.95629339035416,28.886645200535774,29.563352736546122,25.532617783780697,58.80019997784811,6.812185119885965,139.8935421965871,coffee
108.16594002362349,28.41849408284414,30.505552551710945,24.9192417951402,58.04485648228286,6.706174841146994,169.39569830532125,coffee
99.03040360759658,30.394762659913884,29.306461218743653,25.33644049088448,58.4397480545672,6.950968321304742,143.49831707431443,coffee
96.32735984649166,24.489356359284045,28.880724012082165,25.174615207954943,56.04196974568541,6.698437215657613,142.53581651014454,coffee
97.42981672528396,31.360318288559796,30.333112936600664,25.62498546923836,57.11340969777676,6.598083000546375,149.28508098758437,coffee
101.03996977288335,30.635085666480606,30.81894645893707,25.82475089583977,57.577963995498685,6.793380434240144,155.58921772792672,coffee
100.45488145039111,33.18671173943601,28.2237325023579,25.434686734771873,60.99230905176159,6.606866992456959,153.1039513044608,coffee
99.2406736846472,28.252595635338036,28.38546592949423,25.808826133628685,60.03689496071838,6.853926231104904,151.35699703759903,coffee
101.52039798564915,26.776671394966467,29.61603588993997,26.511239751925974,59.03746343057253,6.641701506347082,159.4564144916851,coffee
96.19354140936804,26.122759523317516,28.925899228759036,25.34018632907962,60.51101286591633,6.862688875300381,162.09781781529597,coffee
97.13006590286203,27.55840069902669,30.20494131457108,25.257236124629202,58.382268059224344,6.845539787068528,155.37777170248657,coffee
102.03722546431285,32.21666159482952,29.772601798404533,26.072111127048323,59.849621998954895,6.6066979914302175,149.57044325747202,coffee
98.11272684770965,26.874037403308012,29.852053725442737,25.817552531043194,61.06834383623219,6.828873225374723,154.63076256634614,coffee
93.48829266241572,28.894085314995944,29.96510132797818,25.622939367734787,62.559073128526904,6.945556205122639,164.1179571531828,coffee
97.63688871979043,27.620217694271165,29.847617086093678,25.190930636519248,59.74644483189403,6.834971755543482,149.67704628031873,coffee
105.63248361615905,28.963326460303463,28.255806917647767,25.517331945346925,59.36239902687759,6.912043258786867,155.46484935243728,coffee
104.26631982805657,29.148499864320943,28.65907765066265,24.902533049695993,60.83608823089153,6.939973424966583,160.5554489861337,coffee
106.73944099027196,31.04640374948913,30.605885136800925,25.129666236900906,61.90256455492511,6.857420896927562,155.09204676851405,coffee
98.7250213109714,29.3005163315757,28.312313275720683,25.85588290085418,57.199600490256664,6.8366860773436375,154.04537110132233,coffee
100.22070918374521,27.087791504920993,29.782955280829306,26.392191212532193,61.29587486901249,6.834667679209954,157.87131338561124,coffee
104.32655055535963,31.206537630843865,29.131719564833514,25.505568111678507,55.678559348017906,6.930852981833896,173.98458746146346,coffee
101.4965908805275,24.10145595820043,30.533086755198617,25.13292199147432,57.70794347309344,6.86871788174382,160.02853190275658,coffee
99.39225940518011,27.322018833081366,30.06256997874999,25.355893628832693,56.92694007226137,6.748691404153145,160.6840533488289,coffee
100.54038295700654,25.654545578113037,30.90339343609921,24.305846579912323,58.088006589554645,6.712696800560259,159.20853557155002,coffee
103.2801487328733,31.199540369534564,29.246085604519905,25.804902577785544,59.21283586840396,6.576126680342672,172.71665830132937,coffee
95.87140863729608,29.655692847869233,30.31983852870932,25.664731268496695,58.003560385876554,6.8938304571263265,146.03816209417553,coffee
100.95619906953912,27.509155266324466,29.28028133494108,25.73375225853633,60.757125140693816,6.7473533374158,164.08419513394617,coffee
101.3842175856707,26.79131391067018,29.688743056736904,25.405471418032235,57.64959785943225,6.84392851731135,159.87507105235778,coffee
95.30893190825158,25.134993146000067,30.35366176262861,25.17295342386847,59.398892456068545,6.888033850041488,148.2691222603834,coffee
95.97228575858348,32.39500616338456,30.282445758659577,25.35148710451801,57.23398443894162,6.726431838910431,148.8887374210685,coffee
104.47177082189073,27.044481285384002,31.00515188357445,25.359877099126017,57.042345661919065,6.736961004231763,137.8378378138571,coffee
100.75272621664962,28.36865807030045,30.74333653769733,24.690148434738614,60.90493629168706,6.8929978578614195,167.71770488111517,coffee
101.00474317112753,30.95316833445272,28.506942123399178,25.861911903967894,57.51910092050126,6.583652276871781,149.40082879760004,coffee
101.22048490898115,26.940691782062746,30.30631253822678,24.725340466614107,55.14408655070255,6.962048482715056,165.033261414968,coffee
97.31386522403413,28.733452276681067,30.933045741024266,25.729448480650632,59.12946939439767,6.92735557272812,152.43357898128346,coffee
101.31547128464442,28.70103938807859,29.67431749486924,25.36475618903377,58.997480102680285,6.794614019708211,149.9844634458681,coffee
104.16950001376664,26.608713313452043,29.727430807380745,25.407367180643117,59.49708976181192,6.52512415620838,164.93389609446825,coffee
98.69272499182017,31.402977181090154,29.474245852398326,25.518458593753724,62.22197606925622,6.755602242935046,167.61600106715775,coffee
101.34460585379624,29.646790286562588,30.008142813301667,25.9226802971387,57.669089852665365,6.667164697207234,153.14381390154986,coffee
101.56928345506755,28.257989279190543,30.631839682696217,26.128637504317858,57.16059737098014,6.698462112834887,146.99500640216542,coffee
108.71961010222557,29.40504289711754,30.407349044514408,24.936323580810917,58.867796982927416,6.854035435475646,156.11790572645754,coffee
105.1839413350555,33.78634324694653,29.01751820105853,25.079729575384714,57.33239531281393,6.991307621547981,166.10131764086657,coffee
100.69806446773472,28.819803673163488,29.1446497743772,25.9416926270054,58.20442175063114,6.75776236376638,162.75916648699365,coffee
100.50374929039549,28.22710827473601,29.950300725930266,25.89901550205998,61.75379379346507,6.863575870068464,164.2586632269282,coffee
100.45982830190006,27.19499486213057,30.577012010962772,25.617670560138727,56.378012968986994,6.749253726844313,157.42728104532225,coffee
99.30948818215279,31.974382619188418,30.407384808378705,26.159491058369387,59.33125402456561,6.800493127345807,150.8465065262902,coffee
101.24418175317935,28.768494550898513,28.60836957483429,25.2972629491614,58.303594274429074,6.842050997647442,161.62262408092826,coffee
99.04705157648809,29.763464441775707,29.762646931661173,24.24687930818677,58.020856874961595,6.925332633605931,145.10205197008767,coffee
101.61735872814177,32.20036184655389,29.19912876620414,25.54144560438944,56.58577084800945,6.993939558285311,157.42392318442762,coffee
101.37268535372789,31.6962129052746,30.584309714199083,25.1457516852383,57.736093857396966,6.852243849861375,153.25524168374042,coffee
93.35866036873419,28.623784182289853,28.4982062779929,26.269081315908725,59.17950218184677,6.677034902353602,152.68086895268144,coffee
94.20250089340209,26.34005737179997,30.92994452043116,26.546544862504387,60.14218047192619,6.778790095120304,154.73652492968137,coffee
97.65755946555603,33.23612673742923,29.75615027317882,26.494182696350425,61.31069294354239,6.572465459910201,152.93278371855547,coffee
98.72215061100607,28.56570865327103,29.88125120412031,26.891153007414175,56.983006522825605,6.818961513029956,162.818660664392,coffee
101.19417798565037,28.980505895289827,28.922309134307966,25.588479786631158,59.76559732105106,6.831304126857351,162.4617032088992,coffee
115.15114518492024,34.193979435272155,30.125184428973274,24.131896659331293,56.06731003514467,6.71701604662326,163.25353309097346,coffee
96.47590791515731,23.29319971743511,26.853709396019784,23.555582725522815,57.77242616817029,6.299872133588659,137.49942032603386,coffee
97.30976109209941,20.963771920650828,30.926388574517066,26.430304930762087,56.30355361442633,6.64446965027345,169.1137380812226,coffee
94.14846839072906,24.183791783194685,33.047848918464,26.603366027161595,61.679597760709704,7.099201416533761,117.42121784826142,coffee
114.57069986746475,31.02215056305873,32.56545743965139,26.005887114763222,59.098366950386804,6.698435945111634,165.6133398633651,coffee
98.12112699053728,33.791811553962674,25.81925295614633,24.889444110367055,68.42091451790462,6.581381482316036,153.15989590741327,coffee
92.48348727692688,30.694920812435882,28.027586332746537,25.317352418417983,62.83477686305288,6.5571267457863405,174.2770391139456,coffee
109.3204703382401,34.88078367617962,30.305048670783084,29.436820482487963,63.79541787766717,6.898721879356693,140.06073257592203,coffee
100.24142830010953,37.04249283404815,34.38043632575657,27.317588147277903,62.53736391635793,6.371286959697185,168.08042660727898,coffee
88.93970837815488,20.081593390642052,30.56120351404987,26.169419092206603,63.08938767153575,6.956205608954805,168.9936128485429,coffee
91.47541105798108,28.12894223663158,26.02533453437138,23.132210640329344,62.32927931088058,6.538986163566672,176.00143390739825,coffee
112.14622079304156,25.13502180568632,31.47330549952053,24.745694986460325,50.248017951013495,6.831457359749738,148.38697912915052,coffee
96.85360941403226,40.238255551712975,25.97665774760966,26.00072929733198,54.22324821784239,7.0934005347621225,164.2008678321822,coffee
104.946466438503,23.239901210478834,27.95142114956224,26.655132128450667,67.14098164287724,6.950589863576251,139.61885302189947,coffee
